,Call Volume,Put Volume,Total Volume,Percent of cPut,Put signals,Percent of calls,Call signals,Option rVol,option rvol delta,Close,Volume,Name,bollinger_mid_band,bollinger_std,bollinger_upper_band,bollinger_lower_band,bollinger_long,bollinger_short,bollinger_signal,rvol,rvol SD,rvol signal,daily returns,volume delta,bb std delta,rvol delta,Option rVol SD,Option rVol signal
2016-12-02,46308.0,63261.0,109569.0,0.5773622101141747,False,0.42263778988582534,False,1.198064621945219,-0.11853856438857013,36.29399871826172,20211500,TSLA,36.84999974568685,0.8929490876766775,37.74294883336353,35.957050658010175,0.0,0.0,0.0,0.8592566769725886,1.0775090116042447,0.0,-0.0022542537293868126,-0.21147393882646692,0.016661147043917524,-0.22311724895948437,0.999127702255048,0.0
2016-12-05,35058.0,30836.0,65894.0,0.4679636992745925,False,0.5320363007254074,False,0.7061710754282243,-0.41057346783042414,37.36000061035156,20361000,TSLA,36.676666259765625,0.5932035114928722,37.2698697712585,36.08346274827275,0.0,-1.0,-1.0,0.8756054163598148,1.063698785957149,0.0,0.02937129910553149,0.007396779061425329,-0.3356804775552201,0.01902660732858963,1.0159636142266342,0.0
2016-12-06,24593.0,24537.0,49130.0,0.49943008345206596,False,0.500569916547934,False,0.6562537567956259,-0.07068728863233087,37.16999816894531,16958000,TSLA,36.941332499186196,0.5686000350682234,37.50993253425442,36.37273246411797,0.0,0.0,0.0,0.7330336301547505,1.0600089787521854,0.0,-0.005085718369972514,-0.16713324492903103,-0.041475608198493275,-0.16282652384424823,0.8616437933305786,0.0
2016-12-07,46801.0,36667.0,83468.0,0.4392941007332151,False,0.5607058992667848,False,1.2615319509098604,0.9223233967752102,38.630001068115234,27309500,TSLA,37.71999994913737,0.7937894930904702,38.51378944222784,36.926210456046896,0.0,-1.0,-1.0,1.1531474090127447,1.0818301321084758,1.0,0.039279068364058256,0.6104198608326454,0.39604193481139593,0.5731166505543601,1.0274153996529318,1.0
2016-12-08,26543.0,31529.0,58072.0,0.5429294668687147,False,0.4570705331312853,False,0.9137043058687786,-0.2757184586488012,38.45800018310547,15970500,TSLA,38.08599980672201,0.7979287727725081,38.883928579494516,37.2880710339495,0.0,0.0,0.0,0.7117668490595679,1.0083983420024172,0.0,-0.004452520845300567,-0.41520350061333966,0.00521458109242845,-0.3827616109644302,0.9904422382969824,0.0
2016-12-09,36553.0,29922.0,66475.0,0.4501241068070703,False,0.5498758931929296,False,0.9587049010888639,0.04925072031623756,38.43600082397461,13612500,TSLA,38.50800069173177,0.10622646482321776,38.61422715655499,38.40177422690856,0.0,0.0,0.0,0.6351817179653187,0.9679103386603181,0.0,-0.0005720359619875159,-0.14764722457030144,-0.8668722466867312,-0.10759862052501934,0.9731524459542522,0.0
2016-12-12,20135.0,22706.0,42841.0,0.5300063023738941,False,0.4699936976261058,False,0.767814897125242,-0.19911236893314677,38.486000061035156,12194500,TSLA,38.460000356038414,0.02505955796690622,38.48505991400532,38.43494079807151,0.0,-1.0,-1.0,0.5794907922764657,0.9634087617517704,0.0,0.0013008438960526725,-0.10416896235078055,-0.7640930816194403,-0.08767715460584746,0.6753527004461932,0.0
2016-12-13,59100.0,51214.0,110314.0,0.4642565766811103,False,0.5357434233188897,False,1.506816008741975,0.9624730053865977,39.630001068115234,34119500,TSLA,38.850667317708336,0.6753856689471124,39.52605298665545,38.17528164876122,0.0,-1.0,-1.0,1.616164726166905,1.006562318511363,1.0,0.029725120959980256,1.7979416950264464,25.951220362267765,1.7889394408114407,1.2351687236491304,1.0
2016-12-14,52125.0,39016.0,91141.0,0.42808395782359204,False,0.571916042176408,False,1.1192283131938305,-0.257222974337615,39.737998962402344,20754500,TSLA,39.28466669718424,0.6937702667784941,39.978436963962736,38.59089643040575,0.0,0.0,0.0,0.9802053262018194,1.017339249371684,0.0,0.0027251549678608544,-0.39171148463488625,0.027220888266761945,-0.39349912151183075,1.3200035682264435,0.0
2016-12-15,29021.0,21191.0,50212.0,0.42203059029714013,False,0.5779694097028599,False,0.5985528495988747,-0.4652093388427211,39.51599884033203,16098000,TSLA,39.62799962361654,0.1110135932437373,39.73901321686028,39.5169860303728,1.0,0.0,1.0,0.7622186158331529,1.019696063581222,0.0,-0.005586595396520955,-0.2243609819557204,-0.8399850807109012,-0.22238882460814557,1.3413765870420387,0.0
2016-12-16,57083.0,45000.0,102083.0,0.4408177659355622,False,0.5591822340644378,False,1.2580267503573834,1.101780571591065,40.49800109863281,18984500,TSLA,39.9173329671224,0.5149782740695698,40.43231124119197,39.40235469305283,0.0,-1.0,-1.0,0.9106422271389084,1.015886042847338,0.0,0.024850751268331805,0.17930798857000863,3.638875826124308,0.19472577581107653,0.9400280936293918,0.0
2016-12-19,32387.0,29697.0,62084.0,0.47833580310547,False,0.52166419689453,False,0.868797783364975,-0.30939641536385076,40.54600143432617,17440500,TSLA,40.186667124430336,0.5813114212951699,40.767978545725505,39.60535570313517,0.0,0.0,0.0,0.8542219468502081,1.0066851842149431,0.0,0.0011852519727197919,-0.08132950564934549,0.12880766153765744,-0.061956582516455194,0.8798205912107606,0.0
2016-12-20,49612.0,31930.0,81542.0,0.39157734664344757,False,0.6084226533565524,True,0.9955923470446748,0.14594254970196485,41.757999420166016,23445500,TSLA,40.934000651041664,0.7140073435865482,41.648007994628216,40.21999330745511,0.0,-1.0,-1.0,1.1437470882512921,1.0250152788650257,1.0,0.029891923814064914,0.34431352312147023,0.2282699383331055,0.33893432786251454,1.0462796038253293,1.0
2016-12-21,53806.0,42208.0,96014.0,0.43960255796029746,False,0.5603974420397025,False,1.2019779669504256,0.20729932338108825,41.540000915527344,26038000,TSLA,41.281333923339844,0.6460775797498897,41.927411503089736,40.63525634358995,0.0,0.0,0.0,1.2763788057784597,1.0424236203691415,1.0,-0.005220520802378115,0.11057559019854546,-0.09513874674655132,0.115962452616996,1.1993906983437463,1.0
2016-12-22,31611.0,28783.0,60394.0,0.4765870781865748,False,0.5234129218134251,False,0.761428871611683,-0.3665201088972312,41.689998626708984,15555500,TSLA,41.66266632080078,0.11153980552201208,41.774206126322795,41.55112651527877,0.0,0.0,0.0,0.7795406595939803,1.0361351962871805,0.0,0.003610922192482935,-0.40258468392349644,-0.8273584952983641,-0.38925602958555805,1.1951837999307835,0.0
2016-12-23,53039.0,46776.0,99815.0,0.4686269598757702,False,0.5313730401242298,False,1.1686889935720055,0.5348629887100194,42.667999267578125,23352500,TSLA,41.965999603271484,0.6125581399793241,42.57855774325081,41.35344146329216,0.0,-1.0,-1.0,1.1374374111091627,1.0611586729829396,1.0,0.023458879181698533,0.5012375044196586,4.491834391431115,0.45911235945228435,1.1926193282569555,1.0
2016-12-27,72496.0,45591.0,118087.0,0.3860797547570859,False,0.6139202452429141,True,1.2729647569494351,0.08922456183891914,43.90599822998047,29578500,TSLA,42.75466537475586,1.110538977715267,43.865204352471125,41.644126397040594,0.0,-1.0,-1.0,1.4167695489266516,1.0957740954149193,1.0,0.02901469447017302,0.2666095707097742,0.8129527717201692,0.24558022717496208,1.2709595153008912,1.0
2016-12-28,34409.0,24902.0,59311.0,0.4198546643961491,False,0.5801453356038508,False,0.6418638375545159,-0.4957724995523878,43.948001861572266,18912500,TSLA,43.50733311971029,0.7271877768279684,44.23452089653826,42.78014534288232,0.0,0.0,0.0,0.9130639965529269,1.0949338034840563,0.0,0.0009566718281128761,-0.3605997599607823,-0.3451938280239153,-0.35553104084946874,1.281932979659048,0.0
2016-12-29,36835.0,32426.0,69261.0,0.4681711208327919,False,0.5318288791672081,False,0.8423896958959535,0.31241183349016155,42.93600082397461,20225000,TSLA,43.596666971842446,0.5725389903496855,44.16920596219213,43.02412798149276,1.0,0.0,1.0,0.9705965629604035,1.1029924466411585,0.0,-0.02302723661442596,0.06939854593522798,-0.21266692236339446,0.06301044244946485,1.2379989117902297,0.0
2016-12-30,52256.0,46026.0,98282.0,0.4683054882888016,False,0.5316945117111984,False,1.2997169985982173,0.542892802381512,42.737998962402344,23213000,TSLA,43.20733388264974,0.649032337828726,43.85636622047847,42.55830154482101,0.0,0.0,0.0,1.1204942860245937,1.103919993811277,1.0,-0.004611558081154765,0.14773794808405438,0.13360373488680888,0.15443875322099743,1.0549287968083574,1.0
2017-01-03,49914.0,34784.0,84698.0,0.41068266074759735,False,0.5893173392524027,False,1.0073461491192948,-0.22494962349053915,43.39799880981445,29616500,TSLA,43.023999532063804,0.33868536891198003,43.362684900975786,42.68531416315182,0.0,-1.0,-1.0,1.3978618964459337,1.1383241229133942,1.0,0.015442928153766022,0.275858355231982,-0.47816873032086704,0.247540405944785,1.2713735514334126,1.0
2017-01-04,86412.0,77735.0,164147.0,0.4735694225298056,False,0.5264305774701944,False,1.4186191221080469,0.4082737332627131,45.39799880981445,56067500,TSLA,43.84466552734375,1.3851112462432125,45.22977677358696,42.45955428110054,0.0,-1.0,-1.0,2.440654134921041,1.2891056884088898,1.0,0.04608507430871911,0.8931170124761536,3.089669567636933,0.7459908887468842,2.0010438145764526,1.0
2017-01-05,60567.0,54708.0,115275.0,0.4745868575146389,False,0.5254131424853611,False,0.9497555750851369,-0.33050699776708614,45.349998474121094,29558500,TSLA,44.71533203125,1.1410964552920153,45.856428486542015,43.574235575957985,0.0,0.0,0.0,1.252354108806962,1.311931572162288,0.0,-0.0010573227224055515,-0.47280510099433715,-0.17616981423913036,-0.4868776813198574,2.0210352224590884,0.0
2017-01-06,84045.0,66509.0,150554.0,0.4417617599001023,False,0.5582382400998978,False,1.0504353731371052,0.10600600901231183,45.801998138427734,27639500,TSLA,45.51666514078776,0.24826839853945568,45.76493353932722,45.2683967422483,0.0,-1.0,-1.0,1.170230557372607,1.3128487130966142,0.0,0.00996691685810247,-0.06492210362501483,-0.7824299625258919,-0.06557534395171094,1.976559164720544,0.0
2017-01-09,30667.0,34265.0,64932.0,0.5277059077188443,False,0.47229409228115565,False,0.5889327943741856,-0.4393440953769969,46.25600051879883,19897500,TSLA,45.80266571044922,0.45300139125545646,46.255667101704674,45.349664319193764,0.0,-1.0,-1.0,0.8354958177970372,1.3164306515605477,0.0,0.009912283280719691,-0.28010636950740786,0.8246437884178155,-0.28604170132688533,1.1964356248870875,0.0
2017-01-10,31221.0,25234.0,56455.0,0.4469754671862545,False,0.5530245328137454,False,0.6228005339393471,0.057506968347976306,45.9739990234375,18300000,TSLA,46.01066589355469,0.22921144140032632,46.23987733495501,45.781454452154364,0.0,0.0,0.0,0.7609282076710295,1.319372678799362,0.0,-0.006096538658735051,-0.08028646814926499,-0.4940160321250108,-0.0892495312814624,1.0312166820047979,0.0
2017-01-11,24450.0,20217.0,44667.0,0.4526160252535429,False,0.5473839747464572,False,0.8069724306550881,0.295715701383257,45.94599914550781,18254000,TSLA,46.05866622924805,0.1714689903901589,46.23013521963821,45.88719723885789,0.0,0.0,0.0,0.7495724267068541,1.3228013776367264,0.0,-0.0006090372498466223,-0.0025136612021857685,-0.2519178390808079,-0.014923590490792837,0.805337011567748,0.0
2017-01-12,31540.0,25129.0,56669.0,0.44343468210132525,False,0.5565653178986748,False,1.0774188641937754,0.33513714132605865,45.917999267578125,18951000,TSLA,45.94599914550781,0.02799987792999777,45.97399902343781,45.91799926757781,0.0,0.0,0.0,0.8032084258263444,1.2763761817011092,0.0,-0.0006094084022639779,0.03818341185493601,-0.8367058797845189,0.07155545909703864,0.7853687497099315,0.0
2017-01-13,108371.0,64492.0,172863.0,0.37308157326900493,False,0.6269184267309951,True,1.8912869849999452,0.7553869231862589,47.54999923706055,30465000,TSLA,46.47133255004883,0.9342576542596076,47.40559020430844,45.53707489578922,0.0,-1.0,-1.0,1.2651761964978727,1.2912425611361087,0.0,0.0355416175685761,0.607566883014089,32.36649026096958,0.5751530434908645,1.0810550222613045,0.0
2017-01-17,41742.0,41521.0,83263.0,0.4986728799106446,False,0.5013271200893554,False,0.7985709490241212,-0.5777632081446675,47.11600112915039,23087500,TSLA,46.86133321126302,0.8452797089712313,47.70661292023426,46.01605350229179,0.0,0.0,0.0,0.9450809228738237,1.2972602016346324,0.0,-0.009127194844871789,-0.24216313802724443,-0.09523919325969099,-0.253004502068647,1.1228106408417529,0.0
2017-01-18,41492.0,32307.0,73799.0,0.43777015948725595,False,0.562229840512744,False,0.6710525119345305,-0.15968329081520205,47.672000885009766,18845000,TSLA,47.44600041707357,0.2922255088933015,47.73822592596687,47.15377490818027,0.0,0.0,0.0,0.7716355849096005,1.2928196589593068,0.0,0.011800656730933445,-0.18375744450460207,-0.6542854326303871,-0.18352432449573386,1.1191518614028875,0.0
2017-01-19,107158.0,76428.0,183586.0,0.41630625428954277,False,0.5836937457104572,False,1.6167950494351941,1.4093420718659533,48.75199890136719,38661500,TSLA,47.846666971842446,0.8318673927325669,48.678534364575015,47.01479957910988,0.0,-1.0,-1.0,1.5171367803101652,1.3290602355057308,1.0,0.022654765822867295,1.0515521358450517,1.8466624829672265,0.9661311763996765,1.2730048516167205,1.0
2017-01-20,66348.0,44650.0,110998.0,0.40225950017117423,False,0.5977404998288257,False,0.9039342206345027,-0.44090982901618847,48.94599914550781,21021500,TSLA,48.45666631062826,0.6864283621052212,49.143094672733476,47.77023794852304,0.0,0.0,0.0,0.8288581342165444,1.3162409855029937,0.0,0.00397932902265441,-0.4562678633782963,-0.17483439295486636,-0.45366947464875795,1.2466523217857088,0.0
2017-01-23,50203.0,47453.0,97656.0,0.4859199639551077,False,0.5140800360448923,False,0.7469100550683255,-0.17371193830448906,49.784000396728516,31314500,TSLA,49.160666147867836,0.5484689718057901,49.709135119673626,48.61219717606205,0.0,-1.0,-1.0,1.2219899261779865,1.3130420337923492,0.0,0.017120934618771955,0.4896415574530837,-0.20098148316063247,0.47430528305430597,1.3619781868406506,0.0
2017-01-24,54073.0,43492.0,97565.0,0.44577461179726335,False,0.5542253882027366,False,0.9558355294740039,0.27971972393190825,50.922000885009766,24827500,TSLA,49.88400014241537,0.991789131056485,50.87578927347185,48.89221101135888,0.0,-1.0,-1.0,0.9516307852702771,1.3187266135577995,0.0,0.022858759424966513,-0.2071564291302751,0.8082866707866787,-0.22124498337994547,1.101391309517561,0.0
2017-01-25,61564.0,58131.0,119695.0,0.4856593842683487,False,0.5143406157316512,False,1.1402564493388714,0.19294210581014326,50.89400100708008,25713000,TSLA,50.53333409627279,0.6490930158656464,51.182427112138434,49.88424108040714,0.0,0.0,0.0,0.9811332273838165,1.3115458055458746,0.0,-0.000549858164311301,0.03566609606283344,-0.3455332433677589,0.031001983721197224,1.125740003612776,0.0
2017-01-26,31891.0,32557.0,64448.0,0.505166956305859,False,0.494833043694141,False,0.6863276868246553,-0.39809357164996273,50.50199890136719,15760500,TSLA,50.772666931152344,0.23482309309747404,51.00749002424982,50.53784383805487,1.0,0.0,1.0,0.6176579514080077,1.2757603322996167,0.0,-0.007702324398868865,-0.3870610197176525,-0.6382289019327867,-0.37046475017976155,0.9510784499076456,0.0
2017-01-27,42402.0,45223.0,87625.0,0.5160970042796006,False,0.4839029957203994,False,0.9672772364663978,0.4093519102246568,50.59000015258789,15831500,TSLA,50.662000020345054,0.20568033070430844,50.867680351049366,50.45631968964074,0.0,0.0,0.0,0.624208969935929,1.2669368219760722,0.0,0.0017425300608906458,0.004504933219123819,-0.12410518066495513,0.010606223902708045,0.8449936626899295,0.0
2017-01-30,36442.0,36609.0,73051.0,0.5011430370563031,False,0.49885696294369686,False,0.9734768394307138,0.006409334088088414,50.125999450683594,19005500,TSLA,50.405999501546226,0.24644690384831766,50.65244640539454,50.15955259769791,1.0,0.0,1.0,0.751160256150568,1.2586839682657365,0.0,-0.009171786924388137,0.20048637210624398,0.1982035569682954,0.2033794647771079,0.7019712878042097,0.0
2017-01-31,33546.0,36799.0,70345.0,0.523121757054517,False,0.476878242945483,False,0.9134883841728674,-0.0616228890385595,50.38600158691406,20580500,TSLA,50.36733373006185,0.23256295814579803,50.59989668820765,50.13477077191605,0.0,0.0,0.0,0.8176631611567785,1.2449465970308464,0.0,0.005186971613130087,0.08287074794138549,-0.05633645822170641,0.08853357783732396,0.7801550517476217,0.0
2017-02-01,27595.0,18190.0,45785.0,0.39729168941793164,False,0.6027083105820684,True,0.7260507133380202,-0.20518889356712033,49.847999572753906,19794000,TSLA,50.12000020345052,0.2690511754957277,50.38905137894625,49.8509490279548,1.0,0.0,1.0,0.8020657427283161,1.2121576291148186,0.0,-0.010677608804344652,-0.03821578678846482,0.15689608371361774,-0.019075603707517153,0.8076856606709808,0.0
2017-02-02,28997.0,29429.0,58426.0,0.5036969842193544,False,0.4963030157806456,False,1.0041362084374068,0.38301111753046535,50.310001373291016,12499000,TSLA,50.18133417765299,0.29116657987331757,50.47250075752631,49.89016759777967,0.0,0.0,0.0,0.5555024699615784,1.0375155615424148,0.0,0.009268211452754693,-0.3685460240476912,0.08219776158510417,-0.30741030271162717,0.7986085677048393,0.0
2017-02-03,30406.0,26037.0,56443.0,0.4612972379214429,False,0.5387027620785572,False,1.0539980330399492,0.049656435236147045,50.26599884033203,10933500,TSLA,50.14133326212565,0.2549853833399969,50.39631864546565,49.88634787878565,0.0,0.0,0.0,0.5069057123384842,1.0012379497688482,0.0,-0.0008746279419173941,-0.12525002000160013,-0.1242628757361598,-0.08748252303262549,0.7006205633280806,0.0
2017-02-06,44512.0,35016.0,79528.0,0.440297756764913,False,0.559702243235087,False,1.227302890476705,0.1644261677955019,51.55400085449219,17812500,TSLA,50.710000356038414,0.731256922544588,51.441257278583,49.978743433493825,0.0,-1.0,-1.0,0.8450854574136234,0.9801211172320051,0.0,0.025623722672883487,0.6291672383042941,1.8678385912400781,0.6671452635935595,0.7272518280384348,0.0
2017-02-07,43115.0,38131.0,81246.0,0.4693277207493292,False,0.5306722792506708,False,1.1220944953663847,-0.08572325212193999,51.49599838256836,21224000,TSLA,51.105332692464195,0.7274627538153345,51.832795446279526,50.377869938648864,0.0,0.0,0.0,1.0037800187522983,0.989576010241676,1.0,-0.0011250818745869307,0.19152280701754387,-0.005188557690572915,0.1877852233126318,0.9121483516334821,1.0
2017-02-08,55460.0,45540.0,101000.0,0.4508910891089109,False,0.5491089108910892,False,1.1574869925966673,0.031541458742052164,52.41600036621094,19665000,TSLA,51.821999867757164,0.5152363688733826,52.337236236630545,51.30676349888378,0.0,-1.0,-1.0,0.9270553793608197,0.9974183320671106,0.0,0.01786550436031553,-0.0734545797210705,-0.29173505286543544,-0.07643571097066415,0.9649878152990458,0.0
2017-02-09,101214.0,87947.0,189161.0,0.46493198915209794,False,0.535068010847902,False,1.5279275834865795,0.3200386641571482,53.84000015258789,39101000,TSLA,52.58399963378906,1.1809969897903094,53.76499662357937,51.403002643998754,0.0,-1.0,-1.0,1.7569791515715238,1.0813176816341357,1.0,0.027167272901938322,0.9883549453343503,1.2921460151826643,0.8952256690241254,1.458579267525347,1.0
2017-02-10,67522.0,49636.0,117158.0,0.4236671844859079,False,0.5763328155140921,False,0.862896157557099,-0.4352506186267968,53.84600067138672,18098500,TSLA,53.36733373006185,0.8238843234571158,54.191218053518966,52.543449406604736,0.0,0.0,0.0,0.8148054772071915,1.0817844983425515,0.0,0.00011145094319875426,-0.5371346001381039,-0.3023823679657307,-0.5362463598510024,1.4235950447724477,0.0
2017-02-13,81093.0,68850.0,149943.0,0.45917448630479585,False,0.5408255136952042,False,0.9859006448049585,0.14254842389852707,56.119998931884766,35148000,TSLA,54.60199991861979,1.31462913202224,55.91662905064203,53.28737078659755,0.0,-1.0,-1.0,1.565877520471171,1.1085812807682884,1.0,0.04223151640129941,0.9420393955300164,0.595647707563971,0.921780798330341,1.6282455043601123,1.0
2017-02-14,75361.0,69852.0,145213.0,0.48103131262352544,False,0.5189686873764746,False,1.0565709629069107,0.07168097360960024,56.19599914550781,36726000,TSLA,55.387332916259766,1.3353736649087165,56.72270658116848,54.05195925135105,0.0,0.0,0.0,1.5879367653019862,1.1556514233005588,1.0,0.0013542447446459605,0.044895868897234514,0.01577976052802499,0.01408746504271785,1.5429421652280377,1.0
2017-02-15,51463.0,48624.0,100087.0,0.48581733891514384,False,0.5141826610848562,False,0.7596870785820369,-0.280988116035355,55.95199966430664,24739500,TSLA,56.089332580566406,0.12485694027168065,56.21418952083809,55.96447564029472,1.0,0.0,1.0,1.0562122030410475,1.1685335918308057,0.0,-0.004341936880050579,-0.3263764090834831,-0.9065003724779793,-0.33485247893975045,1.5537549776881803,0.0
2017-02-16,105904.0,88425.0,194329.0,0.45502729906498773,False,0.5449727009350123,False,1.326088588332435,0.7455721253119005,53.790000915527344,35386500,TSLA,55.31266657511393,1.324298670946178,56.63696524606011,53.98836790416775,1.0,0.0,1.0,1.521404525540541,1.1689113318051363,1.0,-0.03864024095207619,0.4303643970169162,9.606528304030112,0.44043452741798594,1.5333685369008678,1.0
2017-02-17,118003.0,114094.0,232097.0,0.4915789519037299,False,0.5084210480962701,False,1.3224573752215045,-0.0027382884845549293,54.44599914550781,31285500,TSLA,54.7293332417806,1.1084982205731568,55.837831462353755,53.62083502120745,0.0,0.0,0.0,1.3160485102409107,1.1958370530281337,1.0,0.012195542272078752,-0.11589165359671061,-0.1629545170643697,-0.13497791800420023,1.414452039427163,1.0
2017-02-21,56842.0,47475.0,104317.0,0.4551031950688766,False,0.5448968049311234,False,0.5896469666109586,-0.5541278095922026,55.47800064086914,28383500,TSLA,54.57133356730143,0.8509508247562024,55.422284392057634,53.720382742545226,0.0,-1.0,-1.0,1.2013798503751203,1.194511087130204,1.0,0.01895458824446017,-0.09275862620063613,-0.23233902503135073,-0.08713102820563934,1.4273475027190798,1.0
2017-02-22,110245.0,98584.0,208829.0,0.47208002719928743,False,0.5279199728007126,False,1.149005122486671,0.9486322961867617,54.70199966430664,43775000,TSLA,54.87533315022787,0.53739198413562,55.412725134363484,54.33794116609225,0.0,0.0,0.0,1.7814177073530535,1.2549105399040785,1.0,-0.013987544028233101,0.5422692761639685,-0.3684805649144498,0.4828097098489055,1.5865392308481827,1.0
2017-02-23,180244.0,149957.0,330201.0,0.45413853985905556,False,0.5458614601409445,False,1.539764699299134,0.3400851477204758,51.198001861572266,74576000,TSLA,53.792667388916016,2.2802985063355226,56.072965895251535,51.512368882580496,1.0,0.0,1.0,2.7604101601719706,1.4191681610296532,1.0,-0.06405611904935082,0.7036207881210736,3.243268551918055,0.549558056360385,2.308391026623957,1.0
2017-02-24,110474.0,136856.0,247330.0,0.553333602878745,False,0.446666397121255,False,0.9435754616206318,-0.38719502918197446,51.400001525878906,40858000,TSLA,52.43333435058594,1.9673161147498899,54.40065046533583,50.466018235836046,0.0,0.0,0.0,1.4452188892209903,1.4554188094638314,0.0,0.003945459919564964,-0.45212937137953224,-0.13725500881399977,-0.4764477721198669,2.3373194835320565,0.0
2017-02-27,92199.0,83687.0,175886.0,0.47580250844296873,False,0.5241974915570312,False,0.7003531908624308,-0.2577666340967115,49.24599838256836,57304000,TSLA,50.61466725667318,1.1895973399863182,51.8042645966595,49.42506991668686,1.0,0.0,1.0,1.88843054529157,1.5212134943895115,1.0,-0.04190667469583731,0.402516031132214,-0.3953196788928073,0.30667441408095764,2.365924634299101,1.0
2017-02-28,66724.0,37969.0,104693.0,0.3626699015215917,False,0.6373300984784083,True,0.5949491294901205,-0.15050129384362954,49.99800109863281,30390500,TSLA,50.214667002360024,1.0932248033805263,51.30789180574055,49.121442198979494,0.0,0.0,0.0,0.9830651298237613,1.5285298746599807,0.0,0.015270331412970961,-0.46966180371352784,-0.08101273713919055,-0.4794274365690384,1.66526272086393,0.0
2017-03-01,44280.0,47611.0,91891.0,0.5181247347400725,False,0.4818752652599275,False,0.740121352055199,0.24400779053075206,50.00400161743164,24047500,TSLA,49.74933369954427,0.43591149622705044,50.18524519577132,49.313422203317224,0.0,0.0,0.0,0.7735455309430275,1.527305471963974,0.0,0.00012001517394644168,-0.20871653970813242,-0.6012608798491377,-0.21312890929036954,1.51127893138072,0.0
2017-03-02,36799.0,39017.0,75816.0,0.5146275192571489,False,0.4853724807428511,False,0.834977973568282,0.12816360621090217,50.09600067138672,16759000,TSLA,50.032667795817055,0.054929877138181704,50.08759767295523,49.977737918678876,0.0,-1.0,-1.0,0.5417378831040265,1.5214349772520062,0.0,0.00183983383287889,-0.30308763904771807,-0.8739884641409624,-0.29966904153192486,0.8764948829286541,0.0
2017-03-03,47992.0,46855.0,94847.0,0.4940061361982983,False,0.5059938638017016,False,1.083742772915286,0.29792977446327895,50.31399917602539,14597000,TSLA,50.13800048828125,0.15920932776666177,50.29720981604791,49.97879116051459,0.0,-1.0,-1.0,0.4702562215039855,1.520070618202051,0.0,0.004351614933668424,-0.12900531057939013,1.8984104108981437,-0.13194879632649725,0.6744549320652309,0.0
2017-03-06,33618.0,30299.0,63917.0,0.4740366412691459,False,0.5259633587308541,False,0.8174226276749936,-0.2457411037896814,50.242000579833984,16777500,TSLA,50.217333475748696,0.11107288833982139,50.328406364088515,50.106260587408876,0.0,0.0,0.0,0.5354625236075062,1.5205439542653216,0.0,-0.001430985359353265,0.14938000959101183,-0.30234685430862107,0.1386612215251002,0.5356103619474119,0.0
2017-03-07,31008.0,28592.0,59600.0,0.4797315436241611,False,0.520268456375839,False,0.8188162883991866,0.0017049451250903402,49.71799850463867,17297500,TSLA,50.09133275349935,0.325314917414909,50.41664767091426,49.766017836084444,1.0,0.0,1.0,0.5525126589202566,1.5131022899478095,0.0,-0.010429562301419115,0.030993890627328158,1.9288417927840853,0.03184188353254025,0.5411175045469596,0.0
2017-03-08,37869.0,33849.0,71718.0,0.4719735631222287,False,0.5280264368777713,False,1.102025763823085,0.34587669961669,49.374000549316406,18626000,TSLA,49.77799987792969,0.4370996875339156,50.2150995654636,49.34090019039577,0.0,0.0,0.0,0.5974261536722094,1.5003364260737952,0.0,-0.006918982373962046,0.07680300621477087,0.34362017889402696,0.0812895307045538,0.5778048986549907,0.0
2017-03-09,49918.0,41889.0,91807.0,0.45627239752960014,False,0.5437276024703999,False,1.234379831932773,0.12010070222907743,48.97999954223633,19396500,TSLA,49.35733286539713,0.3692817026230375,49.72661456802017,48.9880511627741,1.0,0.0,1.0,0.6224078373361271,1.4907493451187412,0.0,-0.007979928762032129,0.04136690647482011,-0.15515450329763947,0.0418155172992718,0.608491256819292,0.0
2017-03-10,48797.0,52080.0,100877.0,0.5162722919991674,False,0.4837277080008327,False,1.1445866521433272,-0.0727435571017464,48.737998962402344,15331500,TSLA,49.03066635131836,0.32101378287579496,49.351680134194154,48.709652568442564,0.0,0.0,0.0,0.5114732441095006,1.429733291315812,0.0,-0.004940804044420322,-0.2095738921970458,-0.13070758557597528,-0.17823456995885656,0.606198854182733,0.0
2017-03-13,33177.0,31273.0,64450.0,0.4852288595810706,False,0.5147711404189294,False,0.7519425669106381,-0.3430444383546083,49.23400115966797,15113000,TSLA,48.98399988810221,0.24802529507769527,49.23202518317991,48.735974593024515,0.0,-1.0,-1.0,0.5067072577860182,1.4203864617056916,0.0,0.010176909348458274,-0.014251704008087951,-0.22736870406072263,-0.009318153741903257,0.5795964415134114,0.0
2017-03-14,95572.0,75653.0,171225.0,0.4418338443568404,False,0.5581661556431596,False,1.5262871710760892,1.0297922185026072,51.599998474121094,37992000,TSLA,49.85733286539713,1.5294335921494038,51.386766457546535,48.32789927324773,0.0,-1.0,-1.0,1.2677480387478686,1.401482226096142,0.0,0.048056165631960246,1.5138622378085094,5.1664419819369645,1.501933846945679,0.9809850603538635,0.0
2017-03-15,60749.0,44257.0,105006.0,0.4214711540292936,False,0.5785288459707064,False,0.9246714668560913,-0.3941694037799168,51.145999908447266,26654000,TSLA,50.65999984741211,1.2556404212570165,51.91564026866912,49.4043594261551,0.0,0.0,0.0,0.9046140270495002,1.3623504908653823,0.0,-0.008798422075565027,-0.29843124868393345,-0.179016056857761,-0.28644020783264557,1.0833494917569757,0.0
