,Call Volume,Put Volume,Total Volume,Percent of Put,Put signals,Percent of calls,Call signals,Option rVol,option rvol delta,Close,Volume,Name,bollinger_mid_band,bollinger_std,bollinger_upper_band,bollinger_lower_band,bollinger_long,bollinger_short,bollinger_signal,rvol,rvol SD,rvol signal,daily returns,volume delta,bb std delta,rvol delta,Option rVol SD,Option rVol signal
2018-07-10,7.0,5.0,12.0,0.4166666666666667,False,0.5833333333333334,False,0.6666666666666666,-0.3422222222222222,112.55999755859375,2905100,MTUM,111.75149955749512,2.042128828849181,113.79362838634431,109.70937072864594,0.0,0.0,0.0,2.582024219531163,1.527042672257628,1.0,0.002493754741191845,3.7632398753894085,-0.016240504060180183,3.253968513709622,1.8379825639830276,1.0
2018-07-11,2.0,5.0,7.0,0.7142857142857143,True,0.2857142857142857,False,0.4772727272727273,-0.28409090909090906,111.97000122070312,942100,MTUM,111.65499954223633,1.9799116158967849,113.63491115813311,109.67508792633954,0.0,0.0,0.0,0.856481797148091,1.499135376553532,0.0,-0.005241616477323574,-0.6757082372379608,-0.030466840325376388,-0.6682905641746426,1.8862568656146088,0.0
2018-07-12,0.0,3.0,3.0,1.0,True,0.0,False,0.4090909090909091,-0.1428571428571428,113.52999877929688,1018400,MTUM,111.63799934387207,1.9612637297808586,113.59926307365292,109.67673561409121,0.0,0.0,0.0,0.9432992316705492,1.4580748969928308,0.0,0.013932281339524621,0.08098927926971666,-0.009418544730078748,0.10136518348847856,1.9466767395586047,0.0
2018-07-13,1.0,1.0,2.0,0.5,False,0.5,False,0.5,0.2222222222222221,113.36000061035156,904100,MTUM,111.5884994506836,1.9007740421663701,113.48927349284997,109.68772540851722,0.0,0.0,0.0,0.8305124448261766,1.4567966653809263,0.0,-0.0014973854555904165,-0.11223487824037703,-0.030842199698072892,-0.1195662871946066,0.9062973355607825,0.0
2018-07-16,9.0,14.0,23.0,0.6086956521739131,True,0.391304347826087,False,2.464285714285714,3.928571428571428,113.43000030517578,615800,MTUM,111.55849952697754,1.8646024515630648,113.4231019785406,109.69389707541448,0.0,-1.0,-1.0,0.5667870866793989,1.4501594146799048,0.0,0.000617499068871874,-0.31888065479482364,-0.01902992665139691,-0.317545341782295,0.8768159508887765,0.0
2018-07-17,122.0,0.0,122.0,0.0,False,1.0,True,2.489795918367347,0.010351966873706209,114.04000091552734,637700,MTUM,111.55299949645996,1.8567014507833046,113.40970094724327,109.69629804567666,0.0,-1.0,-1.0,0.5894695975300882,1.4413193340664066,0.0,0.005377771389494912,0.03556349464111719,-0.00423736479223058,0.04001945595404788,0.7353337369128402,0.0
2018-07-18,2.0,14.0,16.0,0.875,True,0.125,False,0.2981366459627329,-0.880256593014968,114.33000183105469,761600,MTUM,111.59949951171875,1.916089022637432,113.51558853435618,109.68341048908131,0.0,-1.0,-1.0,0.7028975141091724,1.4361588932666158,0.0,0.002542975387576085,0.1942919868276618,0.03198552563691548,0.19242369250993407,0.6561794823642836,0.0
2018-07-19,10.0,3.0,13.0,0.23076923076923078,False,0.7692307692307693,True,0.2582781456953642,-0.13369205298013254,113.55000305175781,545900,MTUM,111.57599983215331,1.887509619477901,113.46350945163121,109.68849021267542,0.0,-1.0,-1.0,0.5023927848334253,1.4325008273206634,0.0,-0.006822345550640985,-0.2832195378151261,-0.01491548817507049,-0.28525457161398526,0.6485235725249923,0.0
2018-07-20,158.0,51.0,209.0,0.24401913875598086,False,0.7559808612440191,True,2.634453781512605,9.200064641241113,113.6500015258789,647500,MTUM,111.60999984741211,1.9197900357009552,113.52978988311307,109.69020981171116,0.0,-1.0,-1.0,0.5920378904249872,1.43005657540697,0.0,0.0008806558470588755,0.186114673017036,0.01710212011103973,0.17843629187725085,0.6493290172818864,0.0
2018-07-23,28.0,20.0,48.0,0.4166666666666667,False,0.5833333333333334,False,0.5333333333333333,-0.7975544922913345,113.86000061035156,554200,MTUM,111.69549980163575,1.9821702436231232,113.67767004525886,109.71332955801263,0.0,-1.0,-1.0,0.5166763780445169,1.3987718746870361,0.0,0.0018477701861256968,-0.14409266409266408,0.03249324497061035,-0.12729170480351004,0.5611185479301163,0.0
2018-07-24,43.0,11.0,54.0,0.2037037037037037,False,0.7962962962962963,True,0.5209003215434084,-0.02331189710610926,113.7699966430664,588100,MTUM,111.90249977111816,1.9712570827626141,113.87375685388078,109.93124268835554,0.0,0.0,0.0,0.5670510644862696,1.3445367685743856,0.0,-0.0007904792447100961,0.0611692529772645,-0.005505662742954609,0.09749756052794112,0.5777818764122777,0.0
2018-07-25,56.0,0.0,56.0,0.0,False,1.0,True,1.0632911392405064,1.0412564463197378,115.29000091552734,613800,MTUM,112.17699966430663,2.043975782142806,114.22097544644944,110.13302388216383,0.0,-1.0,-1.0,0.6558533145275035,1.1439553416122266,0.0,0.013360326248665455,0.04370005101173269,0.03688950569465077,0.15660362108955028,0.6150937995150267,0.0
2018-07-26,17.0,51.0,68.0,0.75,True,0.25,False,1.146067415730337,0.07784911717495957,114.94000244140625,479700,MTUM,112.51049995422363,1.9128920765293833,114.42339203075302,110.59760787769424,0.0,-1.0,-1.0,0.5267608108404893,1.1195243631823584,0.0,-0.0030358094487096254,-0.21847507331378302,-0.06413173128499638,-0.1968313658367593,0.6162457229081709,0.0
2018-07-27,4.0,282.0,286.0,0.986013986013986,True,0.013986013986013986,False,2.0926829268292684,0.82596843615495,113.20999908447266,907000,MTUM,112.69650001525879,1.7799750372763385,114.47647505253514,110.91652497798245,0.0,0.0,0.0,0.9925313927721391,1.124172474164645,0.0,-0.015051360015548187,0.8907650614967688,-0.06948486058565317,0.8842164647527124,0.8452842532740504,0.0
2018-07-30,19.0,65.0,84.0,0.7738095238095238,True,0.2261904761904762,False,0.5753424657534246,-0.7250694510968484,111.22000122070312,1866200,MTUM,112.77250022888184,1.6746312861026342,114.44713151498448,111.0978689427792,0.0,0.0,0.0,1.9986612760716485,1.1697682612159785,1.0,-0.017577933750221764,1.0575523704520395,-0.059182712660340475,1.0137008165448447,1.5488010943518022,1.0
2018-07-31,43.0,1515.0,1558.0,0.972400513478819,True,0.027599486521181,False,2.424273858921162,3.213618850029639,111.62999725341797,1006500,MTUM,112.84550018310547,1.584615595991314,114.43011577909678,111.26088458711416,0.0,0.0,0.0,1.0916604301565094,1.1610235610196593,0.0,0.003686351629337281,-0.46066873861322477,-0.0537525429378628,-0.453804182216329,1.638197496954992,0.0
2018-08-01,21.0,0.0,21.0,0.0,False,1.0,True,0.037883343355381835,-0.9843733234939718,111.86000061035156,936100,MTUM,112.97500038146973,1.3680701538194404,114.34307053528917,111.60693022765028,0.0,0.0,0.0,1.00772398202223,1.1717134224807932,0.0,0.002060408157239735,-0.06994535519125689,-0.13665487246224262,-0.07688878868884685,1.640761520152612,0.0
2018-08-02,4.0,9.0,13.0,0.6923076923076923,True,0.3076923076923077,False,0.02449748743718593,-0.3533441014596792,113.0199966430664,832400,MTUM,113.12550010681153,1.1769387072621877,114.30243881407371,111.94856139954935,0.0,0.0,0.0,0.9244934111518961,1.1457301723400668,0.0,0.010370069965898843,-0.11077876295267597,-0.1397088051542117,-0.08259262690495117,1.049751153387344,0.0
2018-08-03,2.0,10.0,12.0,0.8333333333333334,True,0.16666666666666666,False,0.7826086956521738,30.946488294314374,113.05000305175781,477200,MTUM,113.2275001525879,1.0672344399726406,114.29473459256053,112.16026571261526,0.0,0.0,0.0,0.5346988397304095,1.1427573379197702,0.0,0.00026549645711071435,-0.426717924074964,-0.09321153821573502,-0.42163044832933105,0.9485690110734801,0.0
2018-08-06,6.0,3.0,9.0,0.3333333333333333,False,0.6666666666666666,True,0.7941176470588235,0.014705882352941124,113.63999938964844,819000,MTUM,113.29550018310547,1.046817591625377,114.34231777473084,112.2486825914801,0.0,0.0,0.0,0.9070571036193683,1.1558059700851782,0.0,0.005218897142537093,0.7162615255658005,-0.019130612340234165,0.69638876358269,0.8988434020831074,0.0
2018-08-07,71.0,27.0,98.0,0.2755102040816326,False,0.7244897959183674,True,2.4705882352941178,2.1111111111111116,114.18000030517578,771300,MTUM,113.37650032043457,1.0495831313562387,114.42608345179082,112.32691718907833,0.0,0.0,0.0,0.9686899513959535,0.9846461500907412,0.0,0.0047518560227706175,-0.05824175824175826,0.002641854467279048,0.06794814519466952,0.9208839754062845,0.0
2018-08-08,8.0,108.0,116.0,0.9310344827586207,True,0.06896551724137931,False,1.5605381165919283,-0.3683536194746957,114.37999725341797,976900,MTUM,113.49700012207032,1.0174589756633878,114.5144590977337,112.47954114640693,0.0,0.0,0.0,1.2242314873992757,1.0090827399015787,1.0,0.001751593516444494,0.26656294567613115,-0.030606585351025117,0.26380116324637015,1.1174143474005436,1.0
2018-08-09,52.0,1.0,53.0,0.018867924528301886,False,0.9811320754716981,True,0.5955056179775281,-0.6183972620431357,114.4000015258789,325000,MTUM,113.54050025939941,1.0373475781746355,114.57784783757404,112.50315268122478,0.0,0.0,0.0,0.4257827852744661,0.9883176876528229,0.0,0.00017489310142759784,-0.6673149759443137,0.019547326218514405,-0.6522040237839434,1.0767773913208574,0.0
2018-08-10,12.0,32.0,44.0,0.7272727272727273,True,0.2727272727272727,False,0.6197183098591549,0.0406590486314109,113.83000183105469,389000,MTUM,113.56400032043457,1.0383665294526296,114.6023668498872,112.52563379098194,0.0,0.0,0.0,0.5274254452270709,0.9757684339171115,0.0,-0.0049825147484396926,0.19692307692307698,0.0009822660209870548,0.23871951489791776,0.943125439894897,0.0
2018-08-13,10.0,29.0,39.0,0.7435897435897436,True,0.2564102564102564,False,0.8602941176470588,0.388201871657754,113.30999755859375,613800,MTUM,113.55800018310546,1.039527658583365,114.59752784168883,112.5184725245221,0.0,0.0,0.0,0.8323332587515001,0.9871774190844804,0.0,-0.004568253220558871,0.5778920308483291,0.0011182266548475095,0.5781059982670311,0.7009678799901975,0.0
2018-08-14,22.0,4.0,26.0,0.15384615384615385,False,0.8461538461538461,True,0.7155963302752293,-0.16819571865443428,114.11000061035156,450000,MTUM,113.56150016784667,1.0413521593025443,114.60285232714922,112.52014800854413,0.0,0.0,0.0,0.6180809273960938,0.988192722918958,0.0,0.0070603042008197114,-0.2668621700879765,0.0017551247473930331,-0.25741171472203916,0.7375665439033448,0.0
2018-08-15,8.0,541.0,549.0,0.9854280510018215,True,0.014571948998178506,False,2.682410423452769,2.748496617389126,112.5999984741211,750300,MTUM,113.475,1.0459978160873342,114.52099781608733,112.42900218391266,0.0,0.0,0.0,1.0313472944831237,1.0058684746823934,1.0,-0.013232864149976042,0.6673333333333333,0.004461177463636723,0.6686282471586289,0.9305938276177259,1.0
2018-08-16,9.0,127.0,136.0,0.9338235294117647,True,0.0661764705882353,False,0.5738396624472574,-0.7860731313038154,113.44000244140625,377600,MTUM,113.46949996948243,1.0458718739720556,114.51537184345449,112.42362809551037,0.0,0.0,0.0,0.5251154252656172,1.0065005654215249,0.0,0.007460070858510859,-0.49673463947754226,-0.00012040380327915656,-0.49084520018178046,0.8595856493221745,0.0
2018-08-17,20.0,0.0,20.0,0.0,False,1.0,True,0.0851063829787234,-0.8516896120150188,113.5199966430664,883200,MTUM,113.4629997253418,1.045094697226656,114.50809442256846,112.41790502811514,0.0,0.0,0.0,1.2084311056077388,1.0400208015366978,1.0,0.0007051674888800541,1.3389830508474576,-0.0007430898227027694,1.301267583210839,1.0989433470634706,1.0
2018-08-20,75.0,20.0,95.0,0.21052631578947367,False,0.7894736842105263,True,1.1354581673306772,12.341633466135457,114.12000274658203,1708000,MTUM,113.47599983215332,1.051887997062836,114.52788782921616,112.42411183509049,0.0,0.0,0.0,2.1659871537178765,1.1687951944175672,1.0,0.005285466184448362,0.9338768115942029,0.006500176351681208,0.792396061030362,1.7119678204746458,1.0
2018-08-21,28.0,0.0,28.0,0.0,False,1.0,True,0.5874125874125874,-0.4826647037173353,114.48999786376953,613700,MTUM,113.51199989318847,1.07455588388723,114.5865557770757,112.43744400930125,0.0,0.0,0.0,0.7769977273734388,1.1760573809571615,0.0,0.0032421583270474397,-0.6406908665105386,0.02154971526216576,-0.6412731598893666,1.7392592623673708,0.0
2018-08-22,0.0,20.0,20.0,1.0,True,0.0,False,0.4195804195804196,-0.2857142857142857,114.9800033569336,376800,MTUM,113.49650001525879,1.049503095809214,114.546003111068,112.44699691944957,0.0,-1.0,-1.0,0.48432810401228815,1.1711285095507022,0.0,0.004279897827818235,-0.38601922763565255,-0.02331455111239722,-0.37666728363606716,1.5916464241561652,0.0
2018-08-23,507.0,23.0,530.0,0.04339622641509434,False,0.9566037735849057,True,2.7508650519031144,5.556228373702423,115.12000274658203,485300,MTUM,113.50550003051758,1.0632155812731172,114.5687156117907,112.44228444924447,0.0,-1.0,-1.0,0.6235665229709675,1.1739557307711883,0.0,0.001217597717525054,0.2879511677282378,0.013065693201533835,0.2874877955774102,0.7014935295111111,0.0
2018-08-24,14.0,0.0,14.0,0.0,False,1.0,True,0.07446808510638298,-0.972929211829252,116.4000015258789,562100,MTUM,113.6650001525879,1.2409701720768662,114.90597032466476,112.42402998051102,0.0,-1.0,-1.0,0.738613965467399,1.162294442189995,0.0,0.011118821653562483,0.15825262724088196,0.16718584070306974,0.18449906827629348,0.6791701473087819,0.0
2018-08-27,12.0,1.0,13.0,0.07692307692307693,False,0.9230769230769231,True,0.07001795332136446,-0.0597589125416772,117.3499984741211,578400,MTUM,113.97150001525878,1.3569020817200546,115.32840209697883,112.61459793353873,0.0,-1.0,-1.0,0.8302829335515266,1.0668595788432467,0.0,0.008161485702652405,0.028998398861412644,0.09342038370605366,0.12410944332215412,0.7826102917705632,0.0
2018-08-28,10.0,49.0,59.0,0.8305084745762712,True,0.1694915254237288,False,2.058139534883721,28.394454382826474,117.5,1731600,MTUM,114.26500015258789,1.4550694010310088,115.7200695536189,112.80993075155688,0.0,-1.0,-1.0,2.3627172066558875,1.191566292086208,1.0,0.0012782405439228928,1.9937759336099585,0.07234664949921377,1.8456771916886083,1.7667209909900121,1.0
2018-08-29,505.0,34.0,539.0,0.06307977736549165,False,0.9369202226345084,True,2.646481178396072,0.2858609115370745,118.5199966430664,786300,MTUM,114.59799995422364,1.6275669159589825,116.22556687018262,112.97043303826466,0.0,-1.0,-1.0,1.083961152199836,1.1958016982203143,0.0,0.008680822494182117,-0.545911295911296,0.11854933847536642,-0.5412226443578327,1.83634040901689,0.0
2018-08-30,27.0,30.0,57.0,0.5263157894736842,False,0.47368421052631576,False,0.26106870229007634,-0.9013525188007194,117.94000244140625,1033200,MTUM,114.84400024414063,1.7441491753874527,116.58814941952808,113.09985106875318,0.0,-1.0,-1.0,1.4048828244508351,1.2250248471567482,1.0,-0.004893640044615122,0.31400228920259443,0.07162977957178396,0.2960638133568785,1.9498314201318734,1.0
2018-08-31,15.0,0.0,15.0,0.0,False,1.0,True,0.07364975450081833,-0.7178912912395555,118.18000030517578,440200,MTUM,115.10050010681152,1.8409622407294186,116.94146234754095,113.2595378660821,0.0,-1.0,-1.0,0.6000667952588998,1.2269799371302632,0.0,0.002034914861806625,-0.5739450251645374,0.05550733085686854,-0.5728705733921515,1.2322113248332514,0.0
2018-09-04,15.0,0.0,15.0,0.0,False,1.0,True,0.5172413793103449,6.022988505747127,118.56999969482422,923500,MTUM,115.34700012207031,1.96124044206152,117.30824056413184,113.38575968000879,0.0,-1.0,-1.0,1.249983080900367,1.2459069267862606,1.0,0.0033000455968974496,1.0979100408905045,0.06533442059324646,1.0830732358071233,1.298491222730951,1.0
2018-09-05,3.0,8.0,11.0,0.7272727272727273,True,0.2727272727272727,False,0.8048780487804879,0.5560975609756098,116.54000091552734,788100,MTUM,115.46500015258789,1.9583250030855617,117.42332515567345,113.50667514950233,0.0,0.0,0.0,1.0655039545731089,1.2508961833973788,0.0,-0.01712067794991723,-0.1466161342717921,-0.0014865280734746023,-0.1475852986701045,1.1393146405239183,0.0
2018-09-06,0.0,25.0,25.0,1.0,True,0.0,False,1.4705882352941178,0.8270944741532977,116.61000061035156,945200,MTUM,115.57650032043458,1.9567810374905281,117.5332813579251,113.61971928294405,0.0,0.0,0.0,1.280646013562491,1.2544585308186107,1.0,0.000600649513251339,0.1993401852556782,-0.0007884113171209295,0.2019157770987141,1.2568985253987035,1.0
2018-09-07,0.0,1.0,1.0,1.0,True,0.0,False,0.08108108108108107,-0.9448648648648649,116.2699966430664,571600,MTUM,115.67000007629395,1.9422286736466112,117.61222874994056,113.72777140264733,0.0,0.0,0.0,0.7617321543986834,1.264324252296145,0.0,-0.0029157359189223575,-0.39526026237833267,-0.007436889240596711,-0.405196950342505,1.166318389384493,0.0
2018-09-10,3.0,16.0,19.0,0.8421052631578947,True,0.15789473684210525,False,1.2666666666666666,14.622222222222224,116.68000030517578,542800,MTUM,115.8125,1.9043050196400733,117.71680501964008,113.90819498035992,0.0,0.0,0.0,0.7160146949220734,1.269925186822456,0.0,0.003526306647862354,-0.05038488453463963,-0.01952584395499357,-0.06001776242818535,1.076277632792586,0.0
2018-09-11,5.0,9.0,14.0,0.6428571428571429,True,0.35714285714285715,False,1.2352941176470587,-0.024767801857585203,117.30000305175781,638100,MTUM,116.0120002746582,1.836118821643461,117.84811909630167,114.17588145301474,0.0,0.0,0.0,0.8403792967206638,1.2702510372851419,0.0,0.005313701962293527,0.1755711127487103,-0.03580634262545812,0.17369001318070088,0.804161069046102,0.0
2018-09-12,38.0,10.0,48.0,0.20833333333333334,False,0.7916666666666666,True,1.7777777777777777,0.4391534391534393,117.45999908447266,1999000,MTUM,116.17950019836425,1.806032108446387,117.98553230681064,114.37346808991786,0.0,0.0,0.0,2.389005079175381,1.3967320884971084,1.0,0.001363990013233396,2.1327378153894374,-0.016386038224990296,1.8427700307441883,1.7811715231810932,1.0
2018-09-13,9.0,10.0,19.0,0.5263157894736842,False,0.47368421052631576,False,0.7037037037037037,-0.6041666666666666,118.12999725341797,815200,MTUM,116.4560001373291,1.6453419001758607,118.10134203750496,114.81065823715323,0.0,-1.0,-1.0,0.9704819671545664,1.3939776245498994,0.0,0.005704053926166575,-0.5921960980490245,-0.08897417023707166,-0.5937714927380773,1.8294598296108702,0.0
2018-09-14,1.0,1.0,2.0,0.5,False,0.5,False,0.08695652173913043,-0.8764302059496567,118.33000183105469,543500,MTUM,116.70050010681152,1.5330719924344347,118.23357209924595,115.16742811437709,0.0,-1.0,-1.0,0.6407007037687583,1.3969965621870277,0.0,0.0016930888198334326,-0.3332924435721295,-0.06823500193450738,-0.33981184045358415,1.7978638780131686,0.0
2018-09-17,1.0,0.0,1.0,0.0,False,1.0,True,0.13636363636363638,0.5681818181818183,116.91000366210938,705800,MTUM,116.87000045776367,1.3379002996266858,118.20790075739035,115.53210015813698,0.0,0.0,0.0,0.8408186605036811,1.379891028765202,0.0,-0.012000322377859085,0.298620055197792,-0.12730758488244698,0.3123423395007685,0.9004038909468106,0.0
2018-09-18,1.0,5.0,6.0,0.8333333333333334,True,0.16666666666666666,False,2.0,13.666666666666664,118.16000366210938,522100,MTUM,117.07200050354004,1.1985760742368923,118.27057657777694,115.87342442930314,0.0,0.0,0.0,0.6692517224803717,1.279060898721506,0.0,0.010691984952910571,-0.26027203173703595,-0.10413647820294913,-0.20404749095427377,0.7710445370334083,0.0
2018-09-19,2.0,0.0,2.0,0.0,False,1.0,True,0.6666666666666666,-0.6666666666666667,117.66999816894531,455400,MTUM,117.23100051879882,1.0382259917239725,118.2692265105228,116.19277452707485,0.0,0.0,0.0,0.5897359526553657,1.2727621730290593,0.0,-0.0041469657919551706,-0.1277533039647577,-0.13378381728086075,-0.11881294758615746,0.7640968621154787,0.0
2018-09-20,13.0,10.0,23.0,0.43478260869565216,False,0.5652173913043478,False,2.225806451612903,2.3387096774193545,118.44999694824219,766300,MTUM,117.40450019836426,0.9261485695303532,118.33064876789462,116.4783516288339,0.0,-1.0,-1.0,0.9679354793888983,1.2898260567079203,0.0,0.006628697131251693,0.6826965305226176,-0.10795089227877541,0.641303154455207,0.842009278325097,0.0
2018-09-21,3.0,0.0,3.0,0.0,False,1.0,True,0.3214285714285714,-0.8555900621118012,118.33000183105469,530500,MTUM,117.56500015258788,0.7752653957404144,118.3402655483283,116.78973475684747,0.0,0.0,0.0,0.6681823048196034,1.2911775304543331,0.0,-0.0010130444937025418,-0.30771238418374003,-0.16291465403488248,-0.3096830118868489,0.8417511867229945,0.0
2018-09-24,0.0,1.0,1.0,1.0,True,0.0,False,0.1111111111111111,-0.654320987654321,118.55999755859375,735400,MTUM,117.67299995422363,0.7546072919938913,118.42760724621752,116.91839266222973,0.0,-1.0,-1.0,0.9162606994679857,1.298142460936029,0.0,0.0019436805880173047,0.38623939679547603,-0.026646492749484385,0.3712735175101034,0.9309138661289937,0.0
2018-09-25,78.0,141.0,219.0,0.6438356164383562,True,0.3561643835616438,False,2.946188340807175,25.515695067264577,118.95999908447266,576200,MTUM,117.75349998474121,0.8026811271024984,118.55618111184371,116.95081885763871,0.0,-1.0,-1.0,0.718006230529595,1.294057766298108,0.0,0.0033738321028660145,-0.21648082676094638,0.06370709058692237,-0.2163734284942096,0.8330987991778103,0.0
2018-09-26,2.0,512.0,514.0,0.9961089494163424,True,0.0038910505836575876,False,2.1008174386920984,-0.28693715551242327,118.51000213623047,552200,MTUM,117.80400009155274,0.8175274304591371,118.62152752201187,116.9864726610936,0.0,0.0,0.0,0.7426734630747919,1.16185621413501,0.0,-0.00378275850458476,-0.04165220409580006,0.018495891899477757,0.034355178961333666,0.8463373153610078,0.0
2018-09-27,10.0,2.0,12.0,0.16666666666666666,False,0.8333333333333334,True,0.04832214765100671,-0.9769984070195598,118.83999633789062,474200,MTUM,117.82000007629395,0.8352178430591048,118.65521791935305,116.98478223323485,0.0,-1.0,-1.0,0.6514407390871312,1.1423542276561747,0.0,0.0027845261641361585,-0.14125316914161534,0.021638922366228774,-0.12284365676665221,0.7276364424382447,0.0
2018-09-28,7.0,22.0,29.0,0.7586206896551724,True,0.2413793103448276,False,0.15675675675675677,2.2439939939939944,119.0,1740300,MTUM,117.87299995422363,0.8758757293800834,118.74887568360371,116.99712422484355,0.0,-1.0,-1.0,2.2800282989204486,1.230426267333097,1.0,0.001346378887916222,2.6699704765921553,0.048679379468311135,2.4999780672536223,1.682247441831417,1.0
2018-10-01,3.0,1.0,4.0,0.25,False,0.75,True,0.26666666666666666,0.7011494252873562,119.62000274658203,1151600,MTUM,117.94500007629395,0.9577961755065895,118.90279625180054,116.98720390078736,0.0,-1.0,-1.0,1.4415722601239283,1.2734574824754665,1.0,0.00521010711413461,-0.33827501005573757,0.09352975927816454,-0.36773931235569046,1.8648870648179063,1.0
2018-10-02,5.0,2.0,7.0,0.2857142857142857,False,0.7142857142857143,True,0.525,0.96875,119.08999633789062,2931500,MTUM,117.97099990844727,0.9823968769492603,118.95339678539654,116.988603031498,0.0,-1.0,-1.0,3.2599388379204894,1.4767379341129825,1.0,-0.004430750681508,1.5455887460923932,0.025684693749856713,1.2613773364647298,2.782229714047308,1.0
2018-10-03,0.0,2.0,2.0,1.0,True,0.0,False,0.46153846153846156,-0.1208791208791209,119.4800033569336,1106900,MTUM,118.11800003051758,0.9769480249329352,119.09494805545052,117.14105200558464,0.0,-1.0,-1.0,1.2094756280116696,1.4840076383073044,0.0,0.0032748931987234275,-0.6224117346068565,-0.00554648751861464,-0.6289882454410732,2.531752888144255,0.0
2018-10-04,50.0,35.0,85.0,0.4117647058823529,False,0.5882352941176471,False,2.7127659574468086,4.877659574468085,117.58000183105469,1232400,MTUM,118.16650009155273,0.9205963775836694,119.0870964691364,117.24590371396907,0.0,0.0,0.0,1.3258028078102309,1.4865561644047776,0.0,-0.01590225537743628,0.11337970909747952,-0.05768131559827272,0.09617984612868846,2.507601255416696,0.0
2018-10-05,4.0,45.0,49.0,0.9183673469387755,True,0.08163265306122448,False,1.0808823529411764,-0.6015570934256056,116.38999938964844,3572900,MTUM,118.17250022888183,0.9078883973487727,119.0803886262306,117.26461183153306,1.0,0.0,1.0,3.309420487859098,1.6858395228574308,1.0,-0.010120789444416856,1.8991398896462188,-0.013804073689983376,1.4961634327242974,2.5383614749651873,1.0
2018-10-08,4.0,13.0,17.0,0.7647058823529411,True,0.23529411764705882,False,0.33774834437086093,-0.6875253412623328,115.30999755859375,753700,MTUM,118.10400009155273,1.0645850597058961,119.16858515125863,117.03941503184684,1.0,0.0,1.0,0.6913664049313862,1.6850255080645133,0.0,-0.009279163473822849,-0.7890509110246579,0.17259463036944966,-0.7910913987908985,2.458399331077363,0.0
2018-10-09,1.0,570.0,571.0,0.9982486865148862,True,0.0017513134851138354,False,2.6891679748822606,6.96204635700434,115.33999633789062,715500,MTUM,118.00599975585938,1.2211881580952513,119.22718791395462,116.78481159776413,1.0,0.0,1.0,0.6540040035465207,1.6785803686878105,0.0,0.00026015766136522345,-0.05068329574101105,0.14710247618223993,-0.05404138980194384,2.3128141879291353,0.0
2018-10-10,107.0,654.0,761.0,0.859395532194481,True,0.14060446780551905,False,1.6923647146034098,-0.370673483244383,110.16999816894531,3019000,MTUM,117.64149971008301,2.137168666859472,119.77866837694248,115.50433104322354,1.0,0.0,1.0,2.636612141166607,1.7003643227990772,1.0,-0.04482398416070443,3.219426974143955,0.7500731993609582,3.031492356115308,1.894341329972498,1.0
2018-10-11,63.0,1066.0,1129.0,0.9441984056687334,True,0.05580159433126661,False,1.3762698090207233,-0.18677705984715032,108.05999755859375,3524900,MTUM,117.1379997253418,3.019921724656287,120.15792144999808,114.11807800068551,1.0,0.0,1.0,2.752720585077098,1.818194169661437,1.0,-0.01915222515585313,0.1675720437230872,0.4130479131036502,0.0440369829515832,2.604248774271473,1.0
2018-10-12,143.0,45.0,188.0,0.2393617021276596,False,0.7606382978723404,True,0.2714148219441771,-0.8027895255965103,110.80000305175781,1956000,MTUM,116.76149978637696,3.3181550515110145,120.07965483788797,113.44334473486595,1.0,0.0,1.0,1.4476664150273102,1.8511566747460635,0.0,0.02535633495344425,-0.44509064086924455,0.09875531687453609,-0.47409612770895737,2.640146007822661,0.0
2018-10-15,5.0,29.0,34.0,0.8529411764705882,True,0.14705882352941177,False,0.07549962990377498,-0.7218293777658786,109.41000366210938,983400,MTUM,116.38649978637696,3.7020822578616333,120.08858204423859,112.68441752851533,1.0,0.0,1.0,0.7204290047032278,1.8472047034782995,0.0,-0.012545120499673046,-0.497239263803681,0.11570502293911389,-0.5023515105241722,2.155144546728915,0.0
2018-10-16,7.0,6.0,13.0,0.46153846153846156,False,0.5384615384615384,False,0.16595744680851066,1.1981226533166458,112.6500015258789,3786100,MTUM,116.11099967956542,3.7675969230148305,119.87859660258026,112.34340275655059,0.0,0.0,0.0,2.4774574341390636,1.9450087484515586,1.0,0.029613360344778128,2.850010168802115,0.01769670703941606,2.4388640906533503,1.9899401619296084,1.0
2018-10-17,13.0,17.0,30.0,0.5666666666666667,False,0.43333333333333335,False,1.1688311688311688,6.042957042957042,112.62000274658203,1948500,MTUM,115.85849990844727,3.826379390218024,119.6848792986653,112.03212051822925,0.0,0.0,0.0,1.2156281681353818,1.965965012579962,0.0,-0.0002663007447006871,-0.48535432238979426,0.01560211147963142,-0.5093242970054005,1.9241516773253653,0.0
2018-10-18,6.0,1002.0,1008.0,0.9940476190476191,True,0.005952380952380952,False,2.8772597526165558,1.4616555661274977,110.36000061035156,1253700,MTUM,115.45400009155273,3.96317018975543,119.41717028130816,111.4908299017973,1.0,0.0,1.0,0.7704432952628523,1.9596243569886915,0.0,-0.020067502052152575,-0.35658198614318704,0.03574940840605234,-0.36621796412910224,1.9305759524331114,0.0
